#Thorlabs FTS
[SpectrumHeader]
#Date;20240703
#Time;12295599
#GMTTime;16295599
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00316293
#Type;emission
#ChannelIndex;0
#XAxisUnit;eV
#YAxisUnit;intensity
#Average;1000
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;8.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13430.952148
#WnrMax;31079.945312
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.664767265e+00;1.820760779e-03
1.665035605e+00;1.489817980e-03
1.665304184e+00;2.395109273e-03
1.665572762e+00;2.343731234e-03
1.665841460e+00;4.540022463e-03
1.666110277e+00;5.949750543e-03
1.666379094e+00;6.682292372e-02
1.666648030e+00;1.103297770e-01
1.666917086e+00;1.108445674e-01
1.667186260e+00;1.090404242e-01
1.667455435e+00;1.100699008e-01
1.667724729e+00;1.087794825e-01
1.667994142e+00;1.103496924e-01
1.668263555e+00;1.091826633e-01
1.668533206e+00;1.105157658e-01
1.668802857e+00;1.096535549e-01
1.669072628e+00;1.114761159e-01
1.669342399e+00;1.110887304e-01
1.669612408e+00;1.123197004e-01
1.669882417e+00;1.118152216e-01
1.670152426e+00;1.125427932e-01
1.670422554e+00;1.120571643e-01
1.670692921e+00;1.128408164e-01
1.670963287e+00;1.131289005e-01
1.671233654e+00;1.144023091e-01
1.671504259e+00;1.145638674e-01
1.671774864e+00;1.161426231e-01
1.672045588e+00;1.157464683e-01
1.672316313e+00;1.169117317e-01
1.672587276e+00;1.163373068e-01
