Wavelength,Intensity
3.217508849999999825e+02,9.580276547801028775e-01
3.218581848000000036e+02,9.594628682867629710e-01
3.219654540999999881e+02,9.411641503517548246e-01
3.220727539000000093e+02,9.402498492040762823e-01
3.221800536999999736e+02,9.392856116911589837e-01
3.222873839999999745e+02,9.320188401062934336e-01
3.223946837999999957e+02,9.158496935252918858e-01
3.225020142000000192e+02,8.921871577592206393e-01
3.226093445000000202e+02,8.997762659250241324e-01
3.227167053000000010e+02,9.076524024469135865e-01
3.228240356000000020e+02,9.253649628900585400e-01
3.229313965000000053e+02,8.708512952459551704e-01
3.230387572999999861e+02,9.420592513334703488e-01
3.231461181999999894e+02,9.476443128177087782e-01
3.232535095000000069e+02,9.592767250244063071e-01
3.233609008999999901e+02,9.523423406715433304e-01
3.234682922000000076e+02,9.432222221283489416e-01
3.235756835999999907e+02,9.353929322106488975e-01
3.236830749999999739e+02,9.609786401520468146e-01
3.237904968000000281e+02,9.480930071432968065e-01
3.238979186999999911e+02,9.646324852897134594e-01
3.240053406000000109e+02,9.511770090568502090e-01
3.241127930000000106e+02,9.498274101811938763e-01
3.242202148000000079e+02,9.533942468628099354e-01
3.243276672000000076e+02,9.493763165385189495e-01
3.244351196000000073e+02,9.010647806656789660e-01
3.245426024999999868e+02,9.196614544168110195e-01
3.246500548999999864e+02,9.162234586446191820e-01
3.247575378000000228e+02,9.283002101830952757e-01
3.248650208000000248e+02,9.064027621661052692e-01
3.249725037000000043e+02,9.703953961740524603e-01
3.250800171000000205e+02,9.152346530610191433e-01
3.251875304999999798e+02,9.339465457882669686e-01
3.252950438999999960e+02,9.587412966218797905e-01
3.254025573999999779e+02,9.532246417260449300e-01
3.255100707999999941e+02,9.740662895300116197e-01
3.256176146999999901e+02,9.433661167260101177e-01
3.257251587000000086e+02,9.701761656824180458e-01
3.258327026000000046e+02,9.655287609278132566e-01
3.259402466000000231e+02,9.496743279852830621e-01
3.260478209999999990e+02,9.953252023092837852e-01
3.261553954999999974e+02,9.293907179284309761e-01
3.262629699999999957e+02,9.590827740427596559e-01
