Wavelength,Intensity
3.217508849999999825e+02,9.560825291689142302e-01
3.218581848000000036e+02,9.417800748442293202e-01
3.219654540999999881e+02,9.752559500214761368e-01
3.220727539000000093e+02,9.383258152846173372e-01
3.221800536999999736e+02,9.703489746854037090e-01
3.222873839999999745e+02,8.838326421045678005e-01
3.223946837999999957e+02,9.449301539578379705e-01
3.225020142000000192e+02,8.643527165846699445e-01
3.226093445000000202e+02,8.974850620463979967e-01
3.227167053000000010e+02,9.029654089827142682e-01
3.228240356000000020e+02,9.157042676359055111e-01
3.229313965000000053e+02,9.140641258793037460e-01
3.230387572999999861e+02,9.334209858594019193e-01
3.231461181999999894e+02,9.197668285780544739e-01
3.232535095000000069e+02,8.938706792800183987e-01
3.233609008999999901e+02,8.739384837198800327e-01
3.234682922000000076e+02,9.347106775686172542e-01
3.235756835999999907e+02,8.958157512212086004e-01
3.236830749999999739e+02,9.350568948194262209e-01
3.237904968000000281e+02,9.215053902533626440e-01
3.238979186999999911e+02,9.198984152327819297e-01
3.240053406000000109e+02,9.442661209541076683e-01
3.241127930000000106e+02,9.404664822479806841e-01
3.242202148000000079e+02,9.267895553685858712e-01
3.243276672000000076e+02,9.738797521980985250e-01
3.244351196000000073e+02,9.031649638377573508e-01
3.245426024999999868e+02,9.328790072726474980e-01
3.246500548999999864e+02,9.166866080697744223e-01
3.247575378000000228e+02,9.368242819746427363e-01
3.248650208000000248e+02,9.254066942745839963e-01
3.249725037000000043e+02,9.577461772035839038e-01
3.250800171000000205e+02,8.823085937256289757e-01
3.251875304999999798e+02,9.555232092847737446e-01
3.252950438999999960e+02,8.925358853792130231e-01
3.254025573999999779e+02,9.430955612247239328e-01
3.255100707999999941e+02,9.090461250201049559e-01
3.256176146999999901e+02,9.441231837163645002e-01
3.257251587000000086e+02,9.232614152607729885e-01
3.258327026000000046e+02,9.341793593466654055e-01
3.259402466000000231e+02,9.149040103736522100e-01
3.260478209999999990e+02,9.487978232176096371e-01
3.261553954999999974e+02,9.469743772101140156e-01
3.262629699999999957e+02,9.591900571775655582e-01
3.263705444000000284e+02,9.394792425821520965e-01
3.264781494000000066e+02,9.556954258214129805e-01
3.265857543999999848e+02,9.524684663575309074e-01
3.266933594000000198e+02,9.470157944440171782e-01
3.268009643999999980e+02,9.518728514776859662e-01
3.269085999000000129e+02,9.399928410725342243e-01
3.270162048000000254e+02,9.063417922153218509e-01
3.271238402999999835e+02,9.498221708767703442e-01
3.272314757999999983e+02,8.915560628725354153e-01
3.273391417999999931e+02,8.930427636259959945e-01
3.274468079000000102e+02,9.038438225716692864e-01
3.275544434000000251e+02,9.350136479082677976e-01
3.276621398999999997e+02,8.889272495667187579e-01
3.277698058999999944e+02,9.002494746013803839e-01
3.278775024000000258e+02,9.197711850138016176e-01
3.279851684999999861e+02,9.200955022840782149e-01
3.280928954999999974e+02,9.157614429556406588e-01
3.282005919999999719e+02,9.221211728993191636e-01
3.283082886000000258e+02,9.320117176513501578e-01
3.284160155999999802e+02,9.611319536636153682e-01
3.285237427000000139e+02,9.076266600369377047e-01
3.286314697000000251e+02,9.575378663861390249e-01
3.287392272999999818e+02,9.551574955591023430e-01
3.288469848999999954e+02,9.203318255198739140e-01
3.289547423999999864e+02,9.218152634938435730e-01
3.290625000000000000e+02,9.289091049304648573e-01
3.291702576000000136e+02,8.977882818963024425e-01
3.292780457000000069e+02,9.128036262414358504e-01
3.293858336999999779e+02,9.083587785815054882e-01
3.294936218000000281e+02,9.214758351413303572e-01
3.296014099000000215e+02,8.945612957787830721e-01
3.297092284999999947e+02,9.320448597845825134e-01
3.298170165999999881e+02,8.787693338776509933e-01
3.299248352000000182e+02,9.028853192338852640e-01
3.300326843000000281e+02,8.961759576242486203e-01
3.301405029000000013e+02,9.349045391597998744e-01
3.302483520999999769e+02,9.212955725862517209e-01
3.303562011999999868e+02,9.425080863578787493e-01
3.304640502999999967e+02,9.772938146968229711e-01
3.305719298999999864e+02,9.673238135957227257e-01
3.306797791000000188e+02,9.446434417970742681e-01
3.307876587000000086e+02,9.676244365633392963e-01
3.308955382999999983e+02,9.275425157523602415e-01
3.310034484999999904e+02,9.560036439870802649e-01
3.311113280999999802e+02,9.215047638952019726e-01
3.312192382999999722e+02,9.195510513062211677e-01
3.313271483999999987e+02,8.976347584255970347e-01
3.314350585999999907e+02,9.468347603451783279e-01
3.315429993000000195e+02,8.974263965485420602e-01
3.316509093999999891e+02,9.243726887979665241e-01
3.317588501000000178e+02,8.939596404797748308e-01
3.318668213000000264e+02,8.950477364293379923e-01
3.319747619999999984e+02,8.979187802651970030e-01
3.320827332000000069e+02,9.244529718390761541e-01
3.321907042999999931e+02,9.310877726356542317e-01
3.322986755000000016e+02,9.559470644909469073e-01
3.324066467000000102e+02,9.402822084873047048e-01
3.325146483999999987e+02,9.497438702960920853e-01
3.326226196000000073e+02,9.574234843479978441e-01
3.327306518999999980e+02,9.556812421430804783e-01
3.328386535999999865e+02,9.212432233039782314e-01
3.329466552999999749e+02,9.350548123539400569e-01
3.330546875000000000e+02,9.503346453865150201e-01
3.331627197000000251e+02,9.302746868608124942e-01
3.332707520000000159e+02,8.994559480408427232e-01
3.333788147000000208e+02,9.138733198097948041e-01
3.334868468999999891e+02,8.769722255851584158e-01
3.335949097000000165e+02,9.230522070528790479e-01
3.337029724000000215e+02,9.127543928610292179e-01
3.338110656999999719e+02,9.251723901488145829e-01
3.339191283999999769e+02,8.815239694034943119e-01
3.340272216999999841e+02,9.154770274310224387e-01
3.341353149000000258e+02,9.156540487728574984e-01
3.342434081999999762e+02,9.441270745724774649e-01
3.343515320000000202e+02,9.189820867233872148e-01
3.344596252000000050e+02,9.719994121641338802e-01
3.345677489999999921e+02,9.389828509976168025e-01
3.346759033000000159e+02,9.407855361693413521e-01
3.347840271000000030e+02,9.527868127955293476e-01
3.348921814000000268e+02,9.715567659674795298e-01
3.350003356999999937e+02,9.251037696268727961e-01
3.351084900000000175e+02,9.512124961090040465e-01
3.352166442999999845e+02,8.895774404436250782e-01
3.353248290999999881e+02,9.383305343421227684e-01
