Wavelength,Intensity
7.445563269169639398e+02,7.995246952192801571e-01
7.444363329395589517e+02,7.526103458980728522e-01
7.443162708104982812e+02,7.965248273877364449e-01
7.441962478490627291e+02,7.795485356527613874e-01
7.440762099893947834e+02,7.734966438653606557e-01
7.439561577111620636e+02,7.814463453263252868e-01
7.438361441661244271e+02,7.789304723621506277e-01
7.437161162336117286e+02,7.696895488075827796e-01
7.435960735002028059e+02,7.721501152757266340e-01
7.434760168908780997e+02,7.724670448155429581e-01
7.433559985967481225e+02,7.715507169575293034e-01
7.432359660117506337e+02,7.692004926584138369e-01
7.431159191684978396e+02,7.704824655763576891e-01
7.429959110987111899e+02,7.712750507811554357e-01
7.428758358195958635e+02,7.728916788933507531e-01
7.427557993448473326e+02,7.702408127877360400e-01
7.426357482629570086e+02,7.665623224147991577e-01
7.425157359823339220e+02,7.595402894608330735e-01
7.423956566570986979e+02,7.576978918528073370e-01
7.422756161639373431e+02,7.567981646507299098e-01
7.421556144840159277e+02,7.581137801677751975e-01
7.420355987362943324e+02,7.569628492881723680e-01
7.419155156640541691e+02,7.596239268366612452e-01
7.417954718953678821e+02,7.591995237359001614e-01
7.416754665233662536e+02,7.550856428376487850e-01
7.415553943856268688e+02,7.520809101813344943e-01
7.414353611192947255e+02,7.528056579782299584e-01
7.413153139458538590e+02,7.539438195257831543e-01
7.411953051970257320e+02,7.567028300822175035e-01
7.410752298464811929e+02,7.552576096750074353e-01
7.409551938375306008e+02,7.569533463198615530e-01
7.408351435739587032e+02,7.568266678127457681e-01
7.407151322054003231e+02,7.594511869688527206e-01
7.405950543986068624e+02,7.615760839600685950e-01
7.404750150749304112e+02,7.628132259650526326e-01
7.403549624772628022e+02,7.611317804870624260e-01
7.402349483592731758e+02,7.626871110811893617e-01
7.401149205554734181e+02,7.598744660875955681e-01
7.399948790981017055e+02,7.568712833024832110e-01
7.398747714645858196e+02,7.551085760154082616e-01
7.397547553515177015e+02,7.567878032532797672e-01
7.396347252060464825e+02,7.525052878546645285e-01
7.395146819431960239e+02,7.487397090270951905e-01
7.393946247125738864e+02,7.462688343742688302e-01
7.392745539876801786e+02,7.486380196998946301e-01
7.391545747056879918e+02,7.481895752137831535e-01
7.390345294900396311e+02,7.486593500838758519e-01
7.389144708424018972e+02,7.471681977934239161e-01
7.387943983545185347e+02,7.468201440145714187e-01
7.386743648834916485e+02,7.481198014721133216e-01
7.385543708503689686e+02,7.538475011033780593e-01
7.384343106551614255e+02,7.578349005168465435e-01
7.383142367147306686e+02,7.603860345863080461e-01
7.381942022570999598e+02,7.600677340901876855e-01
7.380741545240077812e+02,7.584581229261535551e-01
7.379540931080982773e+02,7.576709569117571208e-01
7.378340707462567707e+02,7.584483784522874084e-01
7.377140351711508401e+02,7.571810638674696392e-01
7.375939864147287608e+02,7.559639651802391169e-01
7.374739245089232327e+02,7.537109595400769413e-01
7.373538490470195939e+02,7.549600878814040072e-01
7.372338652988787544e+02,7.562077212738441689e-01
7.371138158274513899e+02,7.580184002068899307e-01
7.369937533005171417e+02,7.594031320191999557e-01
7.368736777499353821e+02,7.595071384590099672e-01
7.367536413198729406e+02,7.600500764656090702e-01
7.366335918958665161e+02,7.585927596132765460e-01
7.365135290720992316e+02,7.573834554875046310e-01
7.363935053796794818e+02,7.572748084596702123e-01
7.362734691924034678e+02,7.548044913315993254e-01
7.361534196672060943e+02,7.529982017546894557e-01
7.360333568362738106e+02,7.545857742909357624e-01
7.359132816056179536e+02,7.577629091728450561e-01
7.357932455463097767e+02,7.561459857281315200e-01
7.356732482025490754e+02,7.573247267922801340e-01
7.355531861068049011e+02,7.572448073000050961e-01
7.354331112673179405e+02,7.550638490008911852e-01
7.353130756244902386e+02,7.531199162502795197e-01
7.351930272673406535e+02,7.534811107250732887e-01
7.350729662275111878e+02,7.534314330155585937e-01
7.349528921008480893e+02,7.567045142162037719e-01
7.348329090369420555e+02,7.580602003281073920e-01
7.347128619291929681e+02,7.577456489646962057e-01
7.345928017959487306e+02,7.584205171235077758e-01
7.344727286692046846e+02,7.618745098399435367e-01
7.343526952243056485e+02,7.627215645014608913e-01
7.342325970591231226e+02,7.646266157999974666e-01
7.341125903440812408e+02,7.625887487416479482e-01
7.339925189720760272e+02,7.610848548397884938e-01
7.338725385769123477e+02,7.571746464404739418e-01
7.337524423340620388e+02,7.530499930203746750e-01
7.336323849574105225e+02,7.496549536257071100e-01
7.335123672962441788e+02,7.525669673169124163e-01
7.333922851871883495e+02,7.564922137558841575e-01
7.332722428223779616e+02,7.604402381351169637e-01
7.331521877106951024e+02,7.609873734845076232e-01
7.330321198839593535e+02,7.567297187514696599e-01
7.329121433813006661e+02,7.588100558392956163e-01
7.327920514854401972e+02,7.634239295934444058e-01
7.326719985055563029e+02,7.658617219376947505e-01
7.325519333360454084e+02,7.646483666553569591e-01
7.324319079437658502e+02,7.643708767874570764e-01
7.323118180392609702e+02,7.645257623499039923e-01
7.321917679408152253e+02,7.641254490251895293e-01
7.320717057441667066e+02,7.617042113287139093e-01
7.319517339188115557e+02,7.586698278946391039e-01
7.318316475859157890e+02,7.545683204229624019e-01
7.317116002181036265e+02,7.546224917782284880e-01
7.315915408435865857e+02,7.567956800996965550e-01
7.314715208613348523e+02,7.564289453706707356e-01
7.313514371186165590e+02,7.537066298740648929e-01
7.312313932284653220e+02,7.521109504123815181e-01
7.311113369913749693e+02,7.500679006082197064e-01
7.309912688700100034e+02,7.487119681729996756e-01
7.308712914624904897e+02,7.472826613182552702e-01
7.307511996322438108e+02,7.482323866883109353e-01
7.306311472608690565e+02,7.485126916928294127e-01
7.305111338983926998e+02,7.505277846967036703e-01
7.303910579543055519e+02,7.517229961047571241e-01
7.302710210478520594e+02,7.506891107232409599e-01
7.301509212251719418e+02,7.512079798811963638e-01
7.300308608990492303e+02,7.564929197765858371e-01
7.299108396201817186e+02,7.594496975619072776e-01
7.297908070968983338e+02,7.581584054033373432e-01
7.296707629302202349e+02,7.566469302354339455e-01
7.295507067217182566e+02,7.578422423168410527e-01
7.294306389320261133e+02,7.592587890058350997e-01
7.293106106567961433e+02,7.610472112589133920e-01
7.291905708286119534e+02,7.622253430007769337e-01
7.290704680184520612e+02,7.616940115332544448e-01
7.289504562083142218e+02,7.608911042092195709e-01
7.288303814782568679e+02,7.593775430254586789e-01
7.287103972804641216e+02,7.576816762115954340e-01
7.285903506533030622e+02,7.582965514403675611e-01
7.284702926251047757e+02,7.569243838796455570e-01
7.283502227987036122e+02,7.568490374945755494e-01
7.282301420610174318e+02,7.569813443775024187e-01
7.281101004837439632e+02,7.585051594067657721e-01
7.279900475953315890e+02,7.592358384399492399e-01
7.278699834265419213e+02,7.612544874048818855e-01
7.277500097009320825e+02,7.621797242942455197e-01
7.276299230300535328e+02,7.622107392557487815e-01
7.275098755568524211e+02,7.609226068806381749e-01
7.273898168929040366e+02,7.579710245562345516e-01
7.272697474956128190e+02,7.578305209106478424e-01
7.271497173046369653e+02,7.588170916954172229e-01
7.270296248091673306e+02,7.578918933120375456e-01
7.269095724012217943e+02,7.550880324031569168e-01
7.267896103468752926e+02,7.537314913983307330e-01
7.266695353680514700e+02,7.524447514693171080e-01
7.265495000585312937e+02,7.493690169889738462e-01
7.264294030745584223e+02,7.469230460545709382e-01
7.263093457875417016e+02,7.473982598215463957e-01
7.261893281778020537e+02,7.460724548669813716e-01
7.260692485767084463e+02,7.430343394954735947e-01
7.259492091059297536e+02,7.419694465768936764e-01
7.258292088952980521e+02,7.435851892502097771e-01
7.257091472271706607e+02,7.452666028696482980e-01
7.255890747271187138e+02,7.480006832410104334e-01
7.254690415291751151e+02,7.504705696722602237e-01
7.253489979515194364e+02,7.538659927974123987e-01
7.252289431755158375e+02,7.598077827462853540e-01
7.251088780803773943e+02,7.632009724236441528e-01
7.249888523093069352e+02,7.681386382070527485e-01
7.248688158222885249e+02,7.716222133976914366e-01
7.247487682259363737e+02,7.729429336234059367e-01
7.246287103982812141e+02,7.745453635535641812e-01
7.245086415222824598e+02,7.746443872536069586e-01
7.243885620520352404e+02,7.716853060982630241e-01
7.242685731632317356e+02,7.691841215069821214e-01
7.241485224832113090e+02,7.692844953928770213e-01
7.240284616896550460e+02,7.704717337394089149e-01
7.239084407006533866e+02,7.690785608130937812e-01
7.237883584850906118e+02,7.695458525320734156e-01
7.236683161014904044e+02,7.688385432552830023e-01
7.235482632690614082e+02,7.697110183873554501e-01
7.234282502623141227e+02,7.683081604195810543e-01
7.233081766061745839e+02,7.661190831545950930e-01
7.231881428027511447e+02,7.630440014425013961e-01
7.230680982161161410e+02,7.581606153832645134e-01
7.229480432985051266e+02,7.535232316553005516e-01
