Wavelength,Intensity
7.211473416137971526e+02,9.388624973572045063e-01
7.210273238480734790e+02,9.411273056849016605e-01
7.209072957098671850e+02,9.441473652158962615e-01
7.207872580677718588e+02,9.468747721810126805e-01
7.206672101132320449e+02,9.493013061759851823e-01
7.205471522953869226e+02,9.493689947713113142e-01
7.204271340536396337e+02,9.466136666013057477e-01
7.203071063939050873e+02,9.471592973998160803e-01
7.201870187135992865e+02,9.488564859664957440e-01
7.200669714863214494e+02,9.515966208231043666e-01
7.199469638553019877e+02,9.552601660320861887e-01
7.198269464736779355e+02,9.608658260805624796e-01
7.197068692246034516e+02,9.614009209263510991e-01
7.195868324477409033e+02,9.580048594179043642e-01
7.194667358963442894e+02,9.546779571137035125e-01
7.193467792010288804e+02,9.534042326995517680e-01
7.192267130953171090e+02,9.528545541785899964e-01
7.191066374175637748e+02,9.524260062028986340e-01
7.189866514558722201e+02,9.510689847867966895e-01
7.188666058855811798e+02,9.476625987378023419e-01
7.187465512160856633e+02,9.480894437497656702e-01
7.186264866433144789e+02,9.505385122819407506e-01
7.185064621767362496e+02,9.479864696492664722e-01
7.183864282498544753e+02,9.450519790825050448e-01
7.182663848922413763e+02,9.442075094038454575e-01
7.181463317173753467e+02,9.447931263779330013e-01
7.180263190838293212e+02,9.467405285184929964e-01
7.179062471790837208e+02,9.476906208549561450e-01
7.177862154256566782e+02,9.469582458539508307e-01
7.176662238034123220e+02,9.445858746425136454e-01
7.175461734310825932e+02,9.401914689021561022e-01
7.174261133865361444e+02,9.384683456491601516e-01
7.173060939273398162e+02,9.376270685717636999e-01
7.171860648220208532e+02,9.351411506620136427e-01
7.170659771508139784e+02,9.344142018960778229e-01
7.169459292738273462e+02,9.371387668503259327e-01
7.168259220003852761e+02,9.396429520431817117e-01
7.167058562657542780e+02,9.422719576591020996e-01
7.165858303312633097e+02,9.457392157735744487e-01
7.164658450053941579e+02,9.465826220512625344e-01
7.163457512295884726e+02,9.446761185500561764e-01
7.162257473698573449e+02,9.427240412745135911e-01
7.161057344777182152e+02,9.433907472299202235e-01
7.159856633666582866e+02,9.455743116809137705e-01
7.158656812999134900e+02,9.490712797966293079e-01
7.157455918902517169e+02,9.525611934005544512e-01
7.156255427648160321e+02,9.545529201813748310e-01
7.155055339033395967e+02,9.532059259876005664e-01
7.153855161522402568e+02,9.521772643194206243e-01
7.152654400111320001e+02,9.511547408166944884e-01
7.151454536853377704e+02,9.474750430100945531e-01
7.150254090281584922e+02,9.460533802219127653e-01
7.149054046657222443e+02,9.431446141304730135e-01
7.147853424758918663e+02,9.393510755699461257e-01
7.146652711596074141e+02,9.356152131889293733e-01
7.145452896061605088e+02,9.342894151813150305e-01
7.144252499173372826e+02,9.353870254377528726e-01
7.143052505537581283e+02,9.368241418340832460e-01
7.141851935579219344e+02,9.384840215319456558e-01
7.140651279603847570e+02,9.402854464566067216e-01
7.139451027258367048e+02,9.431973121890723233e-01
7.138250685036249479e+02,9.440475137127833927e-01
7.137050746368759064e+02,9.422209859886424566e-01
7.135850237434016208e+02,9.412346847781897230e-01
7.134650128195021352e+02,9.393625441839761336e-01
7.133449441383504563e+02,9.371952351294255967e-01
7.132249162733941148e+02,9.361918368983421779e-01
7.131049283833124264e+02,9.374745694119257511e-01
7.129848344458782776e+02,9.394703043948627874e-01
7.128648789370117811e+02,9.408346603578398026e-01
7.127448170613096181e+02,9.422470061354438764e-01
7.126247952111301629e+02,9.431549191560841816e-01
7.125047654471759415e+02,9.450857809819017685e-01
7.123847757010083797e+02,9.479925974811499456e-01
7.122646802451496342e+02,9.499233613085945604e-01
7.121447230618841786e+02,9.517817637987920909e-01
7.120246594410426724e+02,9.493352139973129100e-01
7.119046367063648404e+02,9.449847008275682470e-01
7.117846057882860578e+02,9.430886914537111032e-01
7.116646149304884830e+02,9.436897163891624363e-01
7.115445186999489806e+02,9.424894500066030023e-01
7.114245601774846364e+02,9.432063982188572115e-01
7.113044963724831860e+02,9.487740072260679725e-01
7.111844730858604180e+02,9.549303278521295013e-01
7.110644413476256886e+02,9.587202775341420180e-01
7.109444505275744177e+02,9.593920252587498920e-01
7.108244512807051478e+02,9.576130836142352498e-01
7.107043955511272770e+02,9.580373606513818974e-01
7.105843803686752835e+02,9.589601375402565520e-01
7.104643568459123344e+02,9.618226998033253539e-01
7.103443258259991353e+02,9.615951320700275584e-01
7.102242865231838778e+02,9.599201622978119630e-01
7.101042877837942342e+02,9.587968716631484201e-01
7.099842811930666358e+02,9.602866575782214031e-01
