#Thorlabs FTS
[SpectrumHeader]
#Date;20240722
#Time;12020213
#GMTTime;16020213
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00316293
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1000
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;11.500000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13430.952148
#WnrMax;31079.945312
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.217508850e+02;2.266624477e-03
3.218581848e+02;1.793770702e-03
3.219654541e+02;2.282446017e-03
3.220727539e+02;1.988857286e-03
3.221800537e+02;2.211021725e-03
3.222873840e+02;1.661388436e-03
3.223946838e+02;2.029270167e-03
3.225020142e+02;1.226280816e-03
3.226093445e+02;1.632765518e-03
3.227167053e+02;1.063730917e-03
3.228240356e+02;1.533186180e-03
3.229313965e+02;1.048112055e-03
3.230387573e+02;1.491024508e-03
3.231461182e+02;1.203123480e-03
3.232535095e+02;1.568880747e-03
3.233609009e+02;1.172574004e-03
3.234682922e+02;1.849867054e-03
3.235756836e+02;1.469382667e-03
3.236830750e+02;2.131040674e-03
3.237904968e+02;1.727198949e-03
3.238979187e+02;2.099745674e-03
3.240053406e+02;1.886138343e-03
3.241127930e+02;2.333858516e-03
3.242202148e+02;2.045294736e-03
3.243276672e+02;2.543917159e-03
3.244351196e+02;1.855970360e-03
3.245426025e+02;2.239749534e-03
3.246500549e+02;1.740005333e-03
3.247575378e+02;1.937605441e-03
3.248650208e+02;1.251126872e-03
3.249725037e+02;1.601475058e-03
3.250800171e+02;9.706421406e-04
3.251875305e+02;1.621565432e-03
3.252950439e+02;1.125343610e-03
3.254025574e+02;1.599129173e-03
3.255100708e+02;1.310465042e-03
3.256176147e+02;1.866767299e-03
3.257251587e+02;1.566837193e-03
3.258327026e+02;2.135158982e-03
3.259402466e+02;1.686465461e-03
3.260478210e+02;2.411993453e-03
3.261553955e+02;1.975058578e-03
3.262629700e+02;2.610809868e-03
3.263705444e+02;1.962421462e-03
3.264781494e+02;2.616834128e-03
3.265857544e+02;2.071022522e-03
3.266933594e+02;2.272942336e-03
3.268009644e+02;1.714139711e-03
3.269085999e+02;1.966774929e-03
3.270162048e+02;1.177504077e-03
3.271238403e+02;1.628635568e-03
3.272314758e+02;9.897951968e-04
3.273391418e+02;1.635644701e-03
3.274468079e+02;1.290945103e-03
3.275544434e+02;1.837367308e-03
3.276621399e+02;1.376920729e-03
3.277698059e+02;1.888618339e-03
3.278775024e+02;1.683562994e-03
3.279851685e+02;2.186032711e-03
3.280928955e+02;1.914812485e-03
3.282005920e+02;2.387139946e-03
3.283082886e+02;1.989356242e-03
3.284160156e+02;2.595918020e-03
3.285237427e+02;2.102811122e-03
3.286314697e+02;2.666073153e-03
3.287392273e+02;2.023321809e-03
3.288469849e+02;2.254273044e-03
3.289547424e+02;1.435149228e-03
3.290625000e+02;1.861952944e-03
3.291702576e+02;1.160584507e-03
3.292780457e+02;1.665197662e-03
3.293858337e+02;1.144086127e-03
3.294936218e+02;1.757847262e-03
3.296014099e+02;1.151129254e-03
3.297092285e+02;1.943314332e-03
3.298170166e+02;1.451281016e-03
3.299248352e+02;2.077107783e-03
3.300326843e+02;1.637791633e-03
3.301405029e+02;2.331096213e-03
3.302483521e+02;1.993529731e-03
3.303562012e+02;2.479712712e-03
3.304640503e+02;2.206664998e-03
3.305719299e+02;2.663669875e-03
3.306797791e+02;2.232229570e-03
3.307876587e+02;2.597231884e-03
3.308955383e+02;1.986994175e-03
3.310034485e+02;2.272441750e-03
3.311113281e+02;1.655024360e-03
3.312192383e+02;1.769996947e-03
3.313271484e+02;1.235163072e-03
3.314350586e+02;1.660687733e-03
3.315429993e+02;1.224556356e-03
