Wavelength,Intensity
3.217508849999999825e+02,1.013911926768434224e+00
3.218581848000000036e+02,1.006758710714160232e+00
3.219654540999999881e+02,1.010500867342372766e+00
3.220727539000000093e+02,1.042151602118754239e+00
3.221800536999999736e+02,1.009222307624707105e+00
3.222873839999999745e+02,1.002070464370402147e+00
3.223946837999999957e+02,1.013639430898075178e+00
3.225020142000000192e+02,9.933545961568868155e-01
3.226093445000000202e+02,9.907178862974582723e-01
3.227167053000000010e+02,9.833582056070994115e-01
3.228240356000000020e+02,1.016732617524226390e+00
3.229313965000000053e+02,9.862957770175960759e-01
3.230387572999999861e+02,9.418361631870479922e-01
3.231461181999999894e+02,9.635665216211883877e-01
3.232535095000000069e+02,9.879313670749039211e-01
3.233609008999999901e+02,9.592423150040831903e-01
3.234682922000000076e+02,9.927471560161233999e-01
3.235756835999999907e+02,9.983169897278008076e-01
3.236830749999999739e+02,9.862710510533624353e-01
3.237904968000000281e+02,9.968909071905943664e-01
3.238979186999999911e+02,9.941270223592775235e-01
3.240053406000000109e+02,1.010767958663273403e+00
3.241127930000000106e+02,1.000461153359489375e+00
3.242202148000000079e+02,9.990850406158354735e-01
3.243276672000000076e+02,9.966558246641310514e-01
3.244351196000000073e+02,1.011378209561386576e+00
3.245426024999999868e+02,9.997056477638684990e-01
3.246500548999999864e+02,1.013116964233638617e+00
3.247575378000000228e+02,1.007345652633299338e+00
3.248650208000000248e+02,9.850091351584661092e-01
3.249725037000000043e+02,9.947698776816717992e-01
3.250800171000000205e+02,9.783106732273977313e-01
3.251875304999999798e+02,9.779695026458720131e-01
3.252950438999999960e+02,1.001065082541755302e+00
3.254025573999999779e+02,9.718138630292263436e-01
3.255100707999999941e+02,9.691199746594686415e-01
3.256176146999999901e+02,9.953126220164721927e-01
3.257251587000000086e+02,1.007998498757619377e+00
3.258327026000000046e+02,9.882410534326441232e-01
3.259402466000000231e+02,9.874462888757128409e-01
3.260478209999999990e+02,9.982973279313203108e-01
3.261553954999999974e+02,1.012905221548905832e+00
3.262629699999999957e+02,1.007952033471457787e+00
3.263705444000000284e+02,1.016198693885776549e+00
3.264781494000000066e+02,1.015300854731920444e+00
3.265857543999999848e+02,1.021454183602509502e+00
3.266933594000000198e+02,1.006453077064711099e+00
3.268009643999999980e+02,9.944336533511143328e-01
3.269085999000000129e+02,1.012800765742507103e+00
3.270162048000000254e+02,9.541843937691202315e-01
3.271238402999999835e+02,1.002078440037654117e+00
3.272314757999999983e+02,9.428829958474526096e-01
3.273391417999999931e+02,9.920536466842946322e-01
3.274468079000000102e+02,9.599184979578085919e-01
3.275544434000000251e+02,1.011487891035595776e+00
3.276621398999999997e+02,9.805028501490593573e-01
3.277698058999999944e+02,1.001038820041842969e+00
