Wavelength,Intensity
3.217508849999999825e+02,1.018176780051310404e+00
3.218581848000000036e+02,1.004361966785167981e+00
3.219654540999999881e+02,1.005759166814382377e+00
3.220727539000000093e+02,9.962034642939513462e-01
3.221800536999999736e+02,1.016868312950251374e+00
3.222873839999999745e+02,1.018569933588004739e+00
3.223946837999999957e+02,9.963095222909200688e-01
3.225020142000000192e+02,9.989763623301421980e-01
3.226093445000000202e+02,9.981087753623061332e-01
3.227167053000000010e+02,1.011475896384163464e+00
3.228240356000000020e+02,9.785586567138827574e-01
3.229313965000000053e+02,9.630669436287605523e-01
3.230387572999999861e+02,9.724777091024258135e-01
3.231461181999999894e+02,9.410775421599568702e-01
3.232535095000000069e+02,9.722880378587813732e-01
3.233609008999999901e+02,8.945587471319849104e-01
3.234682922000000076e+02,9.673951212508093978e-01
3.235756835999999907e+02,9.614851153995990218e-01
3.236830749999999739e+02,9.962778859479053395e-01
3.237904968000000281e+02,9.823963210194734952e-01
3.238979186999999911e+02,9.996490811259389764e-01
3.240053406000000109e+02,9.872910588348574601e-01
3.241127930000000106e+02,9.991435866010499600e-01
3.242202148000000079e+02,1.012381685301443790e+00
3.243276672000000076e+02,1.010886622593115680e+00
3.244351196000000073e+02,1.022988020693484712e+00
3.245426024999999868e+02,1.015965587330579956e+00
3.246500548999999864e+02,1.026118575789079834e+00
3.247575378000000228e+02,1.014004376380310601e+00
3.248650208000000248e+02,9.658910404663312299e-01
3.249725037000000043e+02,1.005428070258319595e+00
3.250800171000000205e+02,9.881022251516928812e-01
3.251875304999999798e+02,1.000964507400333714e+00
3.252950438999999960e+02,9.283842563021041938e-01
3.254025573999999779e+02,9.737885605526174215e-01
3.255100707999999941e+02,9.576130189513724078e-01
3.256176146999999901e+02,9.612531914927986421e-01
3.257251587000000086e+02,9.789351912084226504e-01
3.258327026000000046e+02,9.696353137608416661e-01
3.259402466000000231e+02,9.770433119003868461e-01
3.260478209999999990e+02,1.001311367922806284e+00
3.261553954999999974e+02,9.958969799868597761e-01
3.262629699999999957e+02,1.005606929274060812e+00
3.263705444000000284e+02,1.001670375941205116e+00
3.264781494000000066e+02,1.008163533348665597e+00
3.265857543999999848e+02,1.042223927447646803e+00
3.266933594000000198e+02,1.038349582442537500e+00
3.268009643999999980e+02,1.016556780460881715e+00
3.269085999000000129e+02,1.010055956227419838e+00
3.270162048000000254e+02,1.025464248657266708e+00
3.271238402999999835e+02,9.655026029610840332e-01
3.272314757999999983e+02,9.517271996289693448e-01
3.273391417999999931e+02,9.516106420843769564e-01
3.274468079000000102e+02,9.426244196423917421e-01
3.275544434000000251e+02,9.634144722630234581e-01
3.276621398999999997e+02,9.289050116099504262e-01
3.277698058999999944e+02,9.702698076138741579e-01
3.278775024000000258e+02,9.445961534974161022e-01
3.279851684999999861e+02,9.834557993347018412e-01
3.280928954999999974e+02,9.714075425596599977e-01
3.282005919999999719e+02,9.884270487789414972e-01
3.283082886000000258e+02,9.983052065329991454e-01
3.284160155999999802e+02,9.965604615987531112e-01
3.285237427000000139e+02,1.006880560742882125e+00
3.286314697000000251e+02,9.971177168383459355e-01
3.287392272999999818e+02,9.904022579931972547e-01
3.288469848999999954e+02,1.014702011650740809e+00
3.289547423999999864e+02,1.034885836478166787e+00
3.290625000000000000e+02,9.779214325937308772e-01
3.291702576000000136e+02,9.995292342433332866e-01
3.292780457000000069e+02,9.671470556310286515e-01
3.293858336999999779e+02,9.240034680324151761e-01
3.294936218000000281e+02,9.685236407822195304e-01
3.296014099000000215e+02,9.409366839906777580e-01
3.297092284999999947e+02,9.668482235760395005e-01
3.298170165999999881e+02,9.622809306529628293e-01
3.299248352000000182e+02,9.756719059688844231e-01
3.300326843000000281e+02,9.706674555289961370e-01
3.301405029000000013e+02,9.917208808658725117e-01
3.302483520999999769e+02,9.874030775839512941e-01
3.303562011999999868e+02,9.909993511135604116e-01
3.304640502999999967e+02,9.969624646127912548e-01
3.305719298999999864e+02,1.000110898392128966e+00
3.306797791000000188e+02,1.003918612690844370e+00
3.307876587000000086e+02,1.023100886481945082e+00
3.308955382999999983e+02,1.022105699930428990e+00
3.310034484999999904e+02,1.024582723872057954e+00
3.311113280999999802e+02,1.008335171101109040e+00
3.312192382999999722e+02,9.934379254672264237e-01
3.313271483999999987e+02,9.801212666147696151e-01
3.314350585999999907e+02,9.612882350836513545e-01
3.315429993000000195e+02,9.497233473830936079e-01
3.316509093999999891e+02,9.570620445183134484e-01
3.317588501000000178e+02,9.302836979995934286e-01
3.318668213000000264e+02,9.725415456536726788e-01
3.319747619999999984e+02,9.574831719470473512e-01
3.320827332000000069e+02,9.979302701216828941e-01
3.321907042999999931e+02,9.811610863924492554e-01
3.322986755000000016e+02,9.847135869361928195e-01
3.324066467000000102e+02,9.803126854846082594e-01
3.325146483999999987e+02,1.013392073943581106e+00
3.326226196000000073e+02,1.002637608899912713e+00
3.327306518999999980e+02,1.012507133034363127e+00
3.328386535999999865e+02,1.025150561048811637e+00
3.329466552999999749e+02,1.012457771764617487e+00
3.330546875000000000e+02,1.003886398899238808e+00
3.331627197000000251e+02,9.850455552447373586e-01
3.332707520000000159e+02,9.933857201350424493e-01
3.333788147000000208e+02,9.641006688985079842e-01
3.334868468999999891e+02,9.849469998424290607e-01
3.335949097000000165e+02,9.459883368419996774e-01
3.337029724000000215e+02,9.342687168678317500e-01
3.338110656999999719e+02,9.546415351806191163e-01
3.339191283999999769e+02,9.616798455397346235e-01
3.340272216999999841e+02,9.671762449812854046e-01
3.341353149000000258e+02,9.694109051515356068e-01
3.342434081999999762e+02,9.486522378981205872e-01
3.343515320000000202e+02,9.849737247150534003e-01
3.344596252000000050e+02,9.890636947082009911e-01
3.345677489999999921e+02,9.940188459098671103e-01
3.346759033000000159e+02,1.002203598080583458e+00
3.347840271000000030e+02,9.742978414808606269e-01
3.348921814000000268e+02,1.004987653091621524e+00
3.350003356999999937e+02,9.919285308592050709e-01
3.351084900000000175e+02,1.000207713688332722e+00
3.352166442999999845e+02,9.699010214354812920e-01
3.353248290999999881e+02,9.930562879042758029e-01
3.354329834000000119e+02,9.321360933698847884e-01
3.355411682000000155e+02,9.717448488408880758e-01
3.356493834999999990e+02,9.561573710347920363e-01
3.357575684000000251e+02,9.910131497540330958e-01
3.358657837000000086e+02,9.480431441913649282e-01
3.359739989999999921e+02,9.620598017963628568e-01
3.360822143999999980e+02,9.944503666905617489e-01
3.361904296999999815e+02,9.881258090960587381e-01
3.362986755000000016e+02,9.951307467736736356e-01
3.364069213999999874e+02,9.933845108741670149e-01
3.365151672000000076e+02,9.977030728300940732e-01
3.366234130999999934e+02,1.001986540054624841e+00
3.367316589000000135e+02,1.002907715339717010e+00
3.368399352999999792e+02,1.002462433060963498e+00
3.369482117000000017e+02,1.025068341154097062e+00
3.370564880000000016e+02,9.905317207229104026e-01
3.371647949000000040e+02,1.012724375001494703e+00
3.372730713000000264e+02,1.010500649297275899e+00
3.373813781999999719e+02,9.504369932227100248e-01
3.374896850999999742e+02,9.635429901091973059e-01
3.375980225000000132e+02,9.903755638254790883e-01
3.377063292999999931e+02,9.563452456647453248e-01
3.378146666999999752e+02,9.419907232725510671e-01
3.379230041999999798e+02,9.606171554835042370e-01
3.380313416000000188e+02,9.738518274936525110e-01
3.381397094999999808e+02,9.589897799634071740e-01
3.382480773999999997e+02,9.457669169259740327e-01
3.383564453000000185e+02,9.837751282430398092e-01
3.384648131999999805e+02,9.751466262565221532e-01
3.385731812000000218e+02,9.844458842901983031e-01
3.386815796000000205e+02,9.954914455699026554e-01
3.387899780000000192e+02,1.000380512458898474e+00
3.388983764999999835e+02,9.986992978158467649e-01
3.390067748999999822e+02,9.992719209238841716e-01
3.391151732999999808e+02,1.008911938460125057e+00
3.392236022999999818e+02,9.981166992324850273e-01
3.393320312000000172e+02,1.007927081869367747e+00
3.394404602000000182e+02,9.768990775954883299e-01
3.395489196999999990e+02,9.600943662689559455e-01
3.396573485999999775e+02,9.587300269081376891e-01
3.397658081000000152e+02,9.346354474277333013e-01
3.398742675999999960e+02,9.519028946741215913e-01
3.399827576000000136e+02,9.379039841498568730e-01
3.400912169999999719e+02,9.609779882438582721e-01
3.401997069999999894e+02,9.539183104545860825e-01
3.403081970000000069e+02,9.725514754517791127e-01
3.404166870000000245e+02,9.918573001166548497e-01
3.405252075000000218e+02,9.898087329841565030e-01
3.406336974999999825e+02,1.000293333663083706e+00
3.407422179999999798e+02,9.925161779636071380e-01
3.408507384999999772e+02,1.001794934125680658e+00
3.409592895999999769e+02,1.004042204100055846e+00
