Wavelength,Intensity
3.217508849999999825e+02,9.329014815496479152e-01
3.218581848000000036e+02,9.036007831654196965e-01
3.219654540999999881e+02,9.332291835373389688e-01
3.220727539000000093e+02,9.213029398636081169e-01
3.221800536999999736e+02,9.137029848630370266e-01
3.222873839999999745e+02,8.974803693334246768e-01
3.223946837999999957e+02,9.066366179674908432e-01
3.225020142000000192e+02,8.645834842785974361e-01
3.226093445000000202e+02,9.099793897299703893e-01
3.227167053000000010e+02,8.614677410529780754e-01
3.228240356000000020e+02,9.075523384487431677e-01
3.229313965000000053e+02,8.499433258813152703e-01
3.230387572999999861e+02,8.961325073737174129e-01
3.231461181999999894e+02,8.982358896998764441e-01
3.232535095000000069e+02,8.983393397732576391e-01
3.233609008999999901e+02,8.676534259306186714e-01
3.234682922000000076e+02,9.181819608256873710e-01
3.235756835999999907e+02,8.908164997942561447e-01
3.236830749999999739e+02,9.191255258704627007e-01
3.237904968000000281e+02,8.913228547616030006e-01
3.238979186999999911e+02,8.975889344166456674e-01
3.240053406000000109e+02,8.989528562076963825e-01
3.241127930000000106e+02,9.264315797352262738e-01
3.242202148000000079e+02,9.116026002400635653e-01
3.243276672000000076e+02,9.399007480901441225e-01
3.244351196000000073e+02,9.086474108800400851e-01
3.245426024999999868e+02,9.169081028876926442e-01
3.246500548999999864e+02,8.969491340429495141e-01
3.247575378000000228e+02,8.995371971248427023e-01
3.248650208000000248e+02,8.522695727861169246e-01
3.249725037000000043e+02,9.154254921535456280e-01
3.250800171000000205e+02,8.067476341566797160e-01
3.251875304999999798e+02,9.000542978240397840e-01
3.252950438999999960e+02,8.936617953987605611e-01
3.254025573999999779e+02,8.998815052772050072e-01
3.255100707999999941e+02,8.582659038975928301e-01
3.256176146999999901e+02,8.895739519749870095e-01
3.257251587000000086e+02,8.826182550346922673e-01
3.258327026000000046e+02,9.137520351715187061e-01
3.259402466000000231e+02,8.938193626009723891e-01
3.260478209999999990e+02,9.148448365135379845e-01
3.261553954999999974e+02,9.167233632224314199e-01
3.262629699999999957e+02,9.376163381663529250e-01
3.263705444000000284e+02,9.114125805650488132e-01
3.264781494000000066e+02,9.273787992733133478e-01
3.265857543999999848e+02,9.422801140768856110e-01
3.266933594000000198e+02,9.354252474331598011e-01
3.268009643999999980e+02,9.016063709084112254e-01
3.269085999000000129e+02,9.259153704336544610e-01
3.270162048000000254e+02,9.183690473234625840e-01
3.271238402999999835e+02,8.984647375962173665e-01
3.272314757999999983e+02,8.480757615220039236e-01
3.273391417999999931e+02,9.190706226946979696e-01
3.274468079000000102e+02,8.407561281684418075e-01
3.275544434000000251e+02,9.002503804076067428e-01
3.276621398999999997e+02,8.682021936175392529e-01
3.277698058999999944e+02,8.831656331215593791e-01
3.278775024000000258e+02,8.744306247508903951e-01
3.279851684999999861e+02,9.156599262083008339e-01
3.280928954999999974e+02,8.873440952079223454e-01
3.282005919999999719e+02,9.013618524380166974e-01
