Wavelength,Intensity
7.445563269169639398e+02,9.820243189238344605e-01
7.444363329395589517e+02,1.000589361798010835e+00
7.443162708104982812e+02,9.856856443300485715e-01
7.441962478490627291e+02,9.726553262782955400e-01
7.440762099893947834e+02,9.799686623361612003e-01
7.439561577111620636e+02,9.827323570226090821e-01
7.438361441661244271e+02,9.869733632399100287e-01
7.437161162336117286e+02,9.851212582174151411e-01
7.435960735002028059e+02,9.816587234686184882e-01
7.434760168908780997e+02,9.772061852328213227e-01
7.433559985967481225e+02,9.738149791593062599e-01
7.432359660117506337e+02,9.761077947042594571e-01
7.431159191684978396e+02,9.824397716249619883e-01
7.429959110987111899e+02,9.857488342651311575e-01
7.428758358195958635e+02,9.865185581851463326e-01
7.427557993448473326e+02,9.867748530986257816e-01
7.426357482629570086e+02,9.891315598148049393e-01
7.425157359823339220e+02,9.906066864403668681e-01
7.423956566570986979e+02,9.953560458963401913e-01
7.422756161639373431e+02,9.966817193263778352e-01
7.421556144840159277e+02,9.952178938454356860e-01
7.420355987362943324e+02,9.951227872932623120e-01
7.419155156640541691e+02,9.964351809695743967e-01
7.417954718953678821e+02,1.000828292331640057e+00
7.416754665233662536e+02,1.006682841145871254e+00
7.415553943856268688e+02,1.004746901715603435e+00
7.414353611192947255e+02,9.989255848702944807e-01
7.413153139458538590e+02,9.941154481049393477e-01
7.411953051970257320e+02,9.912608644834081106e-01
7.410752298464811929e+02,9.887466355726195477e-01
7.409551938375306008e+02,9.866311856796238233e-01
7.408351435739587032e+02,9.848931178035490452e-01
7.407151322054003231e+02,9.864498113863899853e-01
7.405950543986068624e+02,9.869593917918919601e-01
7.404750150749304112e+02,9.857460926552856773e-01
7.403549624772628022e+02,9.857558197364123531e-01
7.402349483592731758e+02,9.855489624619462319e-01
7.401149205554734181e+02,9.846008405259700780e-01
7.399948790981017055e+02,9.869935648066021638e-01
7.398747714645858196e+02,9.902863715611309736e-01
7.397547553515177015e+02,9.933883413761909198e-01
7.396347252060464825e+02,9.926593010146438356e-01
7.395146819431960239e+02,9.939569530806335873e-01
7.393946247125738864e+02,9.943922346989574335e-01
7.392745539876801786e+02,9.921604991212651381e-01
7.391545747056879918e+02,9.922498011241223104e-01
7.390345294900396311e+02,9.905442286386697548e-01
7.389144708424018972e+02,9.851460834448491077e-01
7.387943983545185347e+02,9.833131801216709045e-01
7.386743648834916485e+02,9.848602643166434190e-01
7.385543708503689686e+02,9.855934486152245766e-01
7.384343106551614255e+02,9.854482604700456339e-01
7.383142367147306686e+02,9.850814791406913296e-01
7.381942022570999598e+02,9.850740893816837263e-01
7.380741545240077812e+02,9.848122054706324180e-01
7.379540931080982773e+02,9.854446952819286842e-01
7.378340707462567707e+02,9.848360364264655553e-01
7.377140351711508401e+02,9.848255117120285895e-01
7.375939864147287608e+02,9.828874499808569754e-01
7.374739245089232327e+02,9.810369650526252761e-01
7.373538490470195939e+02,9.799860795161811078e-01
7.372338652988787544e+02,9.794783392838656289e-01
7.371138158274513899e+02,9.805234689356597810e-01
7.369937533005171417e+02,9.806406743619096034e-01
7.368736777499353821e+02,9.816472389412712607e-01
7.367536413198729406e+02,9.819909927610401823e-01
7.366335918958665161e+02,9.818734827731390169e-01
7.365135290720992316e+02,9.810391783345092653e-01
7.363935053796794818e+02,9.808326432576904841e-01
7.362734691924034678e+02,9.823841652336707808e-01
7.361534196672060943e+02,9.852720825606907651e-01
7.360333568362738106e+02,9.842450311813744079e-01
7.359132816056179536e+02,9.849410004533601937e-01
7.357932455463097767e+02,9.889411956085343292e-01
7.356732482025490754e+02,9.941648753631583402e-01
7.355531861068049011e+02,9.950708708562292504e-01
7.354331112673179405e+02,9.954239944434064569e-01
7.353130756244902386e+02,9.952314585529439261e-01
7.351930272673406535e+02,9.953229772004488218e-01
7.350729662275111878e+02,9.948071289776526660e-01
7.349528921008480893e+02,9.940975308534881760e-01
7.348329090369420555e+02,9.922883053576931900e-01
7.347128619291929681e+02,9.908516784661650645e-01
7.345928017959487306e+02,9.888842108423006039e-01
7.344727286692046846e+02,9.882136212322160107e-01
7.343526952243056485e+02,9.884960202560564291e-01
7.342325970591231226e+02,9.886306589406672618e-01
7.341125903440812408e+02,9.901700653347328407e-01
7.339925189720760272e+02,9.885458303209694320e-01
7.338725385769123477e+02,9.862506102682787601e-01
7.337524423340620388e+02,9.894015733935189738e-01
7.336323849574105225e+02,9.910393899940885820e-01
7.335123672962441788e+02,9.885138739534502506e-01
7.333922851871883495e+02,9.866854107355214065e-01
7.332722428223779616e+02,9.866439227263178458e-01
7.331521877106951024e+02,9.899609610329254128e-01
7.330321198839593535e+02,9.922516270110696146e-01
7.329121433813006661e+02,9.909182949209198732e-01
7.327920514854401972e+02,9.882522213308460035e-01
7.326719985055563029e+02,9.876876983064148963e-01
7.325519333360454084e+02,9.913722750589508692e-01
7.324319079437658502e+02,9.949817735098471783e-01
7.323118180392609702e+02,9.959419343314086515e-01
7.321917679408152253e+02,9.992043980897092892e-01
7.320717057441667066e+02,1.002181440182253302e+00
7.319517339188115557e+02,1.004173175359362347e+00
7.318316475859157890e+02,1.005890807864098235e+00
7.317116002181036265e+02,1.006320460932238703e+00
7.315915408435865857e+02,1.005655073370105734e+00
7.314715208613348523e+02,1.003257876774139135e+00
7.313514371186165590e+02,1.002852911938392655e+00
7.312313932284653220e+02,1.003654632230108312e+00
7.311113369913749693e+02,1.002956098604341317e+00
7.309912688700100034e+02,1.003198052136085483e+00
7.308712914624904897e+02,1.003675703259234941e+00
7.307511996322438108e+02,1.002750007412479549e+00
7.306311472608690565e+02,9.996509312085637422e-01
7.305111338983926998e+02,9.959302983549005450e-01
7.303910579543055519e+02,9.933228757494688699e-01
7.302710210478520594e+02,9.935664471879269710e-01
7.301509212251719418e+02,9.957208736461031773e-01
7.300308608990492303e+02,9.967665274948410703e-01
7.299108396201817186e+02,9.940185079680077251e-01
7.297908070968983338e+02,9.917178037657490286e-01
7.296707629302202349e+02,9.942152201280256563e-01
7.295507067217182566e+02,9.983234680393276994e-01
7.294306389320261133e+02,1.001418056571704573e+00
7.293106106567961433e+02,9.995374104707751561e-01
7.291905708286119534e+02,9.991655428149294194e-01
7.290704680184520612e+02,1.000884478963202318e+00
7.289504562083142218e+02,1.004689319109014489e+00
7.288303814782568679e+02,1.008224121408881402e+00
7.287103972804641216e+02,1.008573280576027908e+00
7.285903506533030622e+02,1.003979189833147379e+00
7.284702926251047757e+02,1.001111488109993175e+00
7.283502227987036122e+02,1.004727345608305455e+00
7.282301420610174318e+02,1.008658185747159264e+00
7.281101004837439632e+02,1.009113685884188261e+00
7.279900475953315890e+02,1.007373788355042210e+00
7.278699834265419213e+02,1.004312777559868142e+00
7.277500097009320825e+02,1.000346885047233236e+00
7.276299230300535328e+02,9.997149143701002938e-01
7.275098755568524211e+02,9.991042844201512008e-01
7.273898168929040366e+02,9.966157107906837842e-01
7.272697474956128190e+02,9.954813742726367209e-01
7.271497173046369653e+02,9.951272319773954989e-01
7.270296248091673306e+02,9.967323738226505636e-01
7.269095724012217943e+02,9.984165126897740494e-01
7.267896103468752926e+02,9.990972837112614968e-01
7.266695353680514700e+02,9.973625991310628436e-01
7.265495000585312937e+02,9.959278932081612190e-01
7.264294030745584223e+02,9.959534827229246101e-01
7.263093457875417016e+02,9.963107603694436598e-01
7.261893281778020537e+02,9.994418442258186097e-01
7.260692485767084463e+02,1.002001718024270849e+00
7.259492091059297536e+02,1.002441569767710705e+00
7.258292088952980521e+02,1.000819032755193572e+00
7.257091472271706607e+02,9.972526708589694033e-01
7.255890747271187138e+02,9.953864899080976381e-01
7.254690415291751151e+02,9.966591760477141460e-01
7.253489979515194364e+02,9.998407473638412091e-01
7.252289431755158375e+02,9.989572925935973347e-01
7.251088780803773943e+02,9.991690881768936494e-01
7.249888523093069352e+02,1.002109876021931800e+00
7.248688158222885249e+02,1.002352179244251795e+00
7.247487682259363737e+02,1.001729214793421585e+00
7.246287103982812141e+02,1.000990936791684494e+00
7.245086415222824598e+02,1.001708653642593427e+00
7.243885620520352404e+02,1.001273028056763215e+00
7.242685731632317356e+02,1.000712295438586752e+00
7.241485224832113090e+02,9.994336903879773581e-01
7.240284616896550460e+02,9.971937586406135479e-01
7.239084407006533866e+02,9.964374444837726941e-01
7.237883584850906118e+02,9.961541182021991236e-01
7.236683161014904044e+02,9.953346476321692782e-01
7.235482632690614082e+02,9.918912974231840485e-01
7.234282502623141227e+02,9.879951158104226527e-01
7.233081766061745839e+02,9.851484367674645526e-01
7.231881428027511447e+02,9.843931804760196469e-01
7.230680982161161410e+02,9.852258134493164787e-01
7.229480432985051266e+02,9.850630383444105576e-01
7.228280286625348481e+02,9.868372355219925396e-01
7.227079527351879733e+02,9.857527113240516226e-01
7.225879171163938963e+02,9.822334531965277726e-01
7.224678712537705678e+02,9.843166321235359284e-01
7.223478147564371739e+02,9.872252610647531679e-01
7.222277480756986279e+02,9.919856090677947602e-01
7.221077717843609207e+02,9.951317380522323175e-01
7.219876843729625762e+02,9.997910709516536487e-01
7.218676373166929352e+02,1.001894473442179079e+00
7.217475801638347548e+02,1.003649814708301946e+00
7.216275125242555077e+02,1.001915689934559373e+00
7.215075352240096436e+02,1.000726191830259904e+00
7.213874974695103219e+02,1.000057699367496111e+00
7.212673993410079447e+02,9.983153033561699141e-01
7.211473416137971526e+02,9.961692596072129202e-01
7.210273238480734790e+02,9.979463161919346348e-01
7.209072957098671850e+02,1.000975919898065225e+00
7.207872580677718588e+02,1.005517494246073174e+00
7.206672101132320449e+02,1.008853801872694023e+00
7.205471522953869226e+02,1.008483257001229871e+00
7.204271340536396337e+02,1.006258772154179360e+00
7.203071063939050873e+02,1.002090418859905796e+00
7.201870187135992865e+02,9.977944607879432048e-01
7.200669714863214494e+02,9.948790898260486681e-01
7.199469638553019877e+02,9.963605988556127890e-01
7.198269464736779355e+02,9.972740243305110441e-01
7.197068692246034516e+02,9.958380123816849006e-01
7.195868324477409033e+02,9.966821930102744975e-01
7.194667358963442894e+02,9.977628938191639429e-01
7.193467792010288804e+02,9.999186354162704626e-01
7.192267130953171090e+02,1.000167704187551410e+00
7.191066374175637748e+02,1.001271043086246371e+00
7.189866514558722201e+02,9.996703156345224661e-01
7.188666058855811798e+02,1.002839871325721166e+00
7.187465512160856633e+02,1.003737852444067435e+00
7.186264866433144789e+02,1.002245919227362503e+00
7.185064621767362496e+02,9.985932986832272151e-01
7.183864282498544753e+02,9.988271687515253294e-01
7.182663848922413763e+02,1.001261939961967107e+00
7.181463317173753467e+02,1.002896275981568497e+00
7.180263190838293212e+02,9.983055059048175917e-01
7.179062471790837208e+02,9.953263594581259754e-01
7.177862154256566782e+02,9.941634756191048972e-01
7.176662238034123220e+02,9.946257957814397255e-01
7.175461734310825932e+02,9.947686110383855418e-01
7.174261133865361444e+02,9.981742160278744835e-01
7.173060939273398162e+02,1.000649458775988876e+00
7.171860648220208532e+02,1.002037633246357196e+00
7.170659771508139784e+02,1.001881433801525167e+00
7.169459292738273462e+02,9.993228276779921870e-01
7.168259220003852761e+02,9.971293576654034485e-01
7.167058562657542780e+02,9.988440264596608609e-01
7.165858303312633097e+02,1.000118998209354793e+00
7.164658450053941579e+02,1.000067231524172318e+00
7.163457512295884726e+02,9.979006597691213454e-01
7.162257473698573449e+02,9.942884963494811323e-01
7.161057344777182152e+02,9.913438560714642467e-01
7.159856633666582866e+02,9.923687565069736483e-01
7.158656812999134900e+02,9.951963448791493194e-01
7.157455918902517169e+02,9.961752008779928280e-01
7.156255427648160321e+02,9.950322722930007302e-01
7.155055339033395967e+02,9.966294309211174429e-01
7.153855161522402568e+02,9.989425677921315305e-01
7.152654400111320001e+02,1.004218491219923015e+00
7.151454536853377704e+02,1.008120915038825505e+00
7.150254090281584922e+02,1.010931654575850436e+00
7.149054046657222443e+02,1.010239599422513956e+00
7.147853424758918663e+02,1.008397845340618160e+00
7.146652711596074141e+02,1.009041345286380231e+00
7.145452896061605088e+02,1.007390078998375182e+00
7.144252499173372826e+02,1.000336737228533668e+00
7.143052505537581283e+02,9.955140622244532667e-01
7.141851935579219344e+02,9.975602527381421947e-01
7.140651279603847570e+02,1.002483360207695684e+00
7.139451027258367048e+02,1.005925439016388756e+00
7.138250685036249479e+02,1.003107708999401382e+00
7.137050746368759064e+02,9.976441179307758977e-01
7.135850237434016208e+02,9.939405164356620581e-01
7.134650128195021352e+02,9.907449124988321199e-01
7.133449441383504563e+02,9.893290959571143794e-01
7.132249162733941148e+02,9.889091015375456317e-01
7.131049283833124264e+02,9.870353051653065757e-01
7.129848344458782776e+02,9.845048609692604868e-01
7.128648789370117811e+02,9.854431760135758944e-01
7.127448170613096181e+02,9.892481078572660236e-01
7.126247952111301629e+02,9.920699841207548664e-01
7.125047654471759415e+02,9.914317396478348199e-01
7.123847757010083797e+02,9.907834495322010993e-01
7.122646802451496342e+02,9.932138844352501605e-01
7.121447230618841786e+02,9.981058637791138111e-01
7.120246594410426724e+02,9.996442797724081064e-01
7.119046367063648404e+02,1.000116859350324683e+00
7.117846057882860578e+02,9.965345468488584491e-01
7.116646149304884830e+02,9.955570454381914569e-01
7.115445186999489806e+02,9.981286853265687320e-01
7.114245601774846364e+02,9.992617160829067036e-01
7.113044963724831860e+02,9.951406104800503138e-01
7.111844730858604180e+02,9.926386307332198955e-01
7.110644413476256886e+02,9.919225127617475879e-01
7.109444505275744177e+02,9.920523644828271870e-01
7.108244512807051478e+02,9.937366455230823847e-01
7.107043955511272770e+02,9.964446144684220297e-01
7.105843803686752835e+02,9.975310164458355278e-01
7.104643568459123344e+02,9.985725387298634015e-01
7.103443258259991353e+02,9.979659061520153029e-01
7.102242865231838778e+02,9.966575509285242607e-01
7.101042877837942342e+02,9.972939058624702424e-01
7.099842811930666358e+02,9.971262234514705058e-01
7.098642184016763395e+02,9.961488120388650724e-01
7.097442445716437760e+02,9.970275896448430597e-01
7.096241658465435194e+02,1.001076567634092918e+00
7.095041760745986039e+02,1.005698628779491122e+00
7.093841785613068396e+02,1.009640836739702285e+00
7.092641250390274763e+02,1.011200012795496983e+00
7.091441604244279233e+02,1.008182303980578842e+00
7.090241398576730489e+02,1.003796454041597563e+00
7.089040630107402876e+02,1.000410532365788363e+00
7.087840750588915171e+02,9.979432591767170013e-01
7.086640795037037606e+02,9.949631817480888429e-01
7.085440281754621310e+02,9.925227641544759338e-01
7.084240656966898086e+02,9.926763945376890774e-01
7.083040470967615647e+02,9.948427761182428997e-01
7.081839728579760731e+02,9.961109028985483116e-01
7.080639878603676607e+02,9.941997888146528739e-01
7.079439949922982578e+02,9.892756303934939766e-01
7.078239461822890917e+02,9.862719317089165827e-01
7.077039384837278249e+02,9.861862173511787288e-01
7.075839714715730224e+02,9.880741042206216962e-01
7.074639005676473289e+02,9.894484733403978716e-01
7.073439184417264869e+02,9.878367532209615387e-01
7.072238809683085492e+02,9.926502873858720211e-01
7.071038842291072797e+02,9.988983884076743092e-01
7.069838318280706062e+02,1.003232549626309034e+00
7.068638685580626770e+02,1.004167182849349693e+00
7.067438496827440986e+02,1.004809154558910844e+00
7.066238715566720430e+02,1.003809237248768582e+00
7.065038862381919671e+02,1.005739468797133052e+00
7.063837975435795897e+02,1.006262835945798129e+00
7.062637979571757114e+02,1.001874598301577546e+00
7.061438391346027856e+02,9.990086192077312077e-01
7.060238249413289395e+02,9.956083993542065302e-01
7.059037554545869853e+02,9.933759930388728066e-01
7.057837750251177340e+02,9.952880814777598228e-01
7.056637875671655138e+02,1.000504504520133064e+00
7.055437931086969456e+02,1.002626581488850865e+00
7.054237912761959706e+02,9.986491071110745743e-01
7.053037824993360800e+02,9.975640333186006625e-01
7.051837190640519566e+02,9.987954806795078522e-01
7.050637442241956023e+02,1.003213351611960125e+00
7.049437620902735944e+02,1.005247902623664702e+00
7.048237257988857891e+02,1.005241634495972036e+00
7.047037299789288909e+02,1.006080596793167414e+00
7.045837750104507222e+02,1.006363790398197677e+00
7.044637655834885663e+02,1.008275288977613648e+00
7.043437494028661376e+02,1.007559090732335072e+00
7.042237737083614775e+02,1.005383887813489308e+00
7.041036960918684144e+02,1.005839699505913343e+00
7.039837069970368475e+02,1.007324578618911559e+00
7.038637112274516312e+02,1.009298677991657955e+00
7.037437088108471244e+02,1.010320179370194360e+00
7.036237473059276226e+02,1.009703238471649556e+00
7.035037312629265216e+02,1.005874038695925954e+00
7.033837565540022752e+02,1.000847521785480421e+00
7.032637273950479084e+02,9.972303413905837521e-01
7.031437391939371082e+02,9.980589122308384242e-01
7.030237440810054750e+02,1.006379040293229332e+00
7.029037428814941677e+02,1.013251017349565464e+00
