Wavelength,Intensity
7.445563269169639398e+02,9.332989580148194353e-01
7.444363329395589517e+02,9.262771514497636360e-01
7.443162708104982812e+02,9.281724662950323612e-01
7.441962478490627291e+02,9.314786737318596632e-01
7.440762099893947834e+02,9.140440056548611025e-01
7.439561577111620636e+02,9.215986667707564139e-01
7.438361441661244271e+02,9.171320450000870483e-01
7.437161162336117286e+02,9.146316549769591964e-01
7.435960735002028059e+02,9.129974002804875921e-01
7.434760168908780997e+02,9.078540158421901651e-01
7.433559985967481225e+02,9.032489175121561908e-01
7.432359660117506337e+02,9.006808261071161947e-01
7.431159191684978396e+02,9.028350910295511733e-01
7.429959110987111899e+02,9.029575690589681791e-01
7.428758358195958635e+02,9.026906104249788898e-01
7.427557993448473326e+02,9.025454294771732000e-01
7.426357482629570086e+02,9.048033267763967435e-01
7.425157359823339220e+02,9.025907329081411801e-01
7.423956566570986979e+02,9.042842813758693588e-01
7.422756161639373431e+02,9.081158993355556985e-01
7.421556144840159277e+02,9.114025787139604651e-01
7.420355987362943324e+02,9.124948873372336067e-01
7.419155156640541691e+02,9.182355781213220602e-01
7.417954718953678821e+02,9.211117089279762249e-01
7.416754665233662536e+02,9.241036477570098162e-01
7.415553943856268688e+02,9.256613260800812260e-01
7.414353611192947255e+02,9.256634734289406197e-01
7.413153139458538590e+02,9.238195399337024716e-01
7.411953051970257320e+02,9.206320002493022514e-01
7.410752298464811929e+02,9.148323569903985542e-01
7.409551938375306008e+02,9.079221735758132850e-01
7.408351435739587032e+02,9.043669096818939268e-01
7.407151322054003231e+02,9.049406856674889754e-01
7.405950543986068624e+02,9.025586808672516614e-01
7.404750150749304112e+02,8.994824700516746985e-01
7.403549624772628022e+02,8.958639097128587858e-01
7.402349483592731758e+02,8.956182427600881679e-01
7.401149205554734181e+02,8.973482720639832655e-01
7.399948790981017055e+02,9.022319946542866065e-01
7.398747714645858196e+02,9.079164486958160030e-01
7.397547553515177015e+02,9.081205301270267594e-01
7.396347252060464825e+02,9.050070844748261401e-01
7.395146819431960239e+02,9.054990740634319968e-01
7.393946247125738864e+02,9.032813731860157569e-01
7.392745539876801786e+02,9.022959180274711111e-01
7.391545747056879918e+02,9.062487842662391158e-01
7.390345294900396311e+02,9.107779622230602889e-01
7.389144708424018972e+02,9.080073223113133141e-01
7.387943983545185347e+02,9.063097509655460016e-01
7.386743648834916485e+02,9.061725683674094478e-01
7.385543708503689686e+02,9.031857927517331630e-01
7.384343106551614255e+02,8.958808767570419773e-01
7.383142367147306686e+02,8.924800211059280564e-01
7.381942022570999598e+02,8.913825782676204623e-01
7.380741545240077812e+02,8.934476805208115824e-01
7.379540931080982773e+02,8.973032946514464259e-01
7.378340707462567707e+02,9.011722153637290456e-01
7.377140351711508401e+02,8.993382849183261252e-01
7.375939864147287608e+02,8.975904849065086122e-01
7.374739245089232327e+02,8.965603909230094315e-01
7.373538490470195939e+02,8.960430438440503131e-01
7.372338652988787544e+02,8.976177353678828075e-01
7.371138158274513899e+02,8.975654213988462082e-01
7.369937533005171417e+02,8.990315777354960236e-01
7.368736777499353821e+02,8.998318204324399217e-01
7.367536413198729406e+02,8.995905963828783047e-01
7.366335918958665161e+02,9.011579431807198448e-01
7.365135290720992316e+02,9.043629894730812468e-01
7.363935053796794818e+02,9.058841256913346962e-01
7.362734691924034678e+02,9.064248833696944008e-01
7.361534196672060943e+02,9.094536086374085393e-01
7.360333568362738106e+02,9.096485894685425455e-01
7.359132816056179536e+02,9.101068024965935921e-01
7.357932455463097767e+02,9.128624525940928214e-01
7.356732482025490754e+02,9.131762589674340402e-01
7.355531861068049011e+02,9.117216557582064063e-01
7.354331112673179405e+02,9.099650951273947630e-01
7.353130756244902386e+02,9.098489536929159627e-01
7.351930272673406535e+02,9.106304072101941705e-01
7.350729662275111878e+02,9.133592244280650529e-01
7.349528921008480893e+02,9.119755228725247020e-01
7.348329090369420555e+02,9.071973360960300381e-01
7.347128619291929681e+02,9.014761250658571701e-01
7.345928017959487306e+02,8.990240283970268864e-01
7.344727286692046846e+02,9.014400347522771861e-01
7.343526952243056485e+02,9.059962688679209508e-01
7.342325970591231226e+02,9.074070644630696236e-01
7.341125903440812408e+02,9.078097720482929400e-01
