Wavelength,Intensity
7.445563269169639398e+02,1.004566675256234110e+00
7.444363329395589517e+02,9.603831730128038480e-01
7.443162708104982812e+02,9.874940838544314925e-01
7.441962478490627291e+02,9.749827609003457463e-01
7.440762099893947834e+02,9.658534243572575173e-01
7.439561577111620636e+02,9.571532347902804716e-01
7.438361441661244271e+02,9.641779668393221092e-01
7.437161162336117286e+02,9.615812653995653436e-01
7.435960735002028059e+02,9.582841280014691154e-01
7.434760168908780997e+02,9.522425259672164799e-01
7.433559985967481225e+02,9.474793691918262928e-01
7.432359660117506337e+02,9.492100109747479975e-01
7.431159191684978396e+02,9.543549955557810716e-01
7.429959110987111899e+02,9.555366821023345558e-01
7.428758358195958635e+02,9.563219222958897481e-01
7.427557993448473326e+02,9.577534200520404495e-01
7.426357482629570086e+02,9.584748322007360377e-01
7.425157359823339220e+02,9.570767160732234213e-01
7.423956566570986979e+02,9.580401747187827777e-01
7.422756161639373431e+02,9.597013578759103769e-01
7.421556144840159277e+02,9.594511094081841218e-01
7.420355987362943324e+02,9.588478607766783846e-01
7.419155156640541691e+02,9.620094533224619049e-01
7.417954718953678821e+02,9.667590686794256261e-01
7.416754665233662536e+02,9.713023949525887435e-01
7.415553943856268688e+02,9.699910647712222111e-01
7.414353611192947255e+02,9.671275225607366410e-01
7.413153139458538590e+02,9.647679754483781123e-01
7.411953051970257320e+02,9.629261755711031601e-01
7.410752298464811929e+02,9.603581800865831353e-01
7.409551938375306008e+02,9.570015331046980434e-01
7.408351435739587032e+02,9.560868516377941662e-01
7.407151322054003231e+02,9.538766943794468878e-01
7.405950543986068624e+02,9.511337258757419644e-01
7.404750150749304112e+02,9.478882425934522793e-01
7.403549624772628022e+02,9.449946366703029232e-01
7.402349483592731758e+02,9.461925518693884429e-01
7.401149205554734181e+02,9.446036467158669403e-01
7.399948790981017055e+02,9.478022769267506753e-01
7.398747714645858196e+02,9.543640566434824501e-01
7.397547553515177015e+02,9.566761433519912483e-01
7.396347252060464825e+02,9.558419070758400471e-01
7.395146819431960239e+02,9.560550745290232744e-01
7.393946247125738864e+02,9.527395394377626836e-01
7.392745539876801786e+02,9.517481467089484726e-01
7.391545747056879918e+02,9.543760614466835213e-01
7.390345294900396311e+02,9.576908220701296770e-01
7.389144708424018972e+02,9.562951646699838770e-01
7.387943983545185347e+02,9.548712058715926876e-01
7.386743648834916485e+02,9.563137881779525395e-01
7.385543708503689686e+02,9.538077178540763645e-01
7.384343106551614255e+02,9.502559803791399418e-01
7.383142367147306686e+02,9.486596736378775097e-01
7.381942022570999598e+02,9.490199026309915631e-01
7.380741545240077812e+02,9.488862960658586143e-01
7.379540931080982773e+02,9.511547190682047015e-01
7.378340707462567707e+02,9.514675319645450324e-01
7.377140351711508401e+02,9.490659250842183869e-01
7.375939864147287608e+02,9.487673739557468400e-01
7.374739245089232327e+02,9.479468761276683697e-01
7.373538490470195939e+02,9.476586411818415101e-01
7.372338652988787544e+02,9.467293173001045670e-01
