Wavelength,Intensity
3.217508849999999825e+02,9.689697094763825014e-01
3.218581848000000036e+02,9.684258798013400948e-01
3.219654540999999881e+02,9.758797798844811577e-01
3.220727539000000093e+02,9.753685525568380754e-01
3.221800536999999736e+02,9.736063133802690395e-01
3.222873839999999745e+02,9.269043405075902964e-01
3.223946837999999957e+02,9.599897645084998210e-01
3.225020142000000192e+02,9.420787121225379090e-01
3.226093445000000202e+02,9.351893620928390938e-01
3.227167053000000010e+02,9.019579535392482361e-01
3.228240356000000020e+02,9.391317426776624178e-01
3.229313965000000053e+02,8.864366540996337918e-01
3.230387572999999861e+02,9.195550518972066545e-01
3.231461181999999894e+02,8.942896528250289245e-01
3.232535095000000069e+02,9.136986277383187804e-01
3.233609008999999901e+02,8.949575094217111504e-01
3.234682922000000076e+02,9.149772460786670392e-01
3.235756835999999907e+02,9.172277225011893353e-01
3.236830749999999739e+02,9.436795518277799610e-01
3.237904968000000281e+02,9.320991758164277607e-01
3.238979186999999911e+02,9.369854574022828952e-01
3.240053406000000109e+02,9.458862033893029597e-01
3.241127930000000106e+02,9.353225795809052556e-01
3.242202148000000079e+02,9.412143672429021946e-01
3.243276672000000076e+02,9.787102030801652086e-01
3.244351196000000073e+02,9.589839869642358128e-01
3.245426024999999868e+02,9.415755302383593817e-01
3.246500548999999864e+02,9.725667541207153599e-01
3.247575378000000228e+02,9.628178440348831302e-01
3.248650208000000248e+02,9.143656843736609474e-01
3.249725037000000043e+02,9.226427935441607886e-01
3.250800171000000205e+02,8.445417460945292554e-01
3.251875304999999798e+02,8.958794990619673992e-01
3.252950438999999960e+02,8.728749951410699204e-01
3.254025573999999779e+02,9.087654378335767724e-01
3.255100707999999941e+02,9.186949287917607343e-01
3.256176146999999901e+02,9.461888993068552356e-01
3.257251587000000086e+02,9.075755885893709296e-01
3.258327026000000046e+02,9.677759949356423697e-01
3.259402466000000231e+02,9.583184386927149356e-01
3.260478209999999990e+02,9.650981231279021078e-01
3.261553954999999974e+02,9.189921694687480658e-01
3.262629699999999957e+02,9.618880656880151037e-01
3.263705444000000284e+02,9.407217176972532124e-01
3.264781494000000066e+02,9.505365405950678692e-01
3.265857543999999848e+02,9.558961022360289439e-01
3.266933594000000198e+02,9.614458106348156008e-01
3.268009643999999980e+02,9.497944942997573747e-01
3.269085999000000129e+02,9.482061823532289546e-01
3.270162048000000254e+02,9.179012890192758123e-01
3.271238402999999835e+02,9.329044355444341408e-01
3.272314757999999983e+02,9.016018701978986138e-01
3.273391417999999931e+02,9.384984720097517830e-01
3.274468079000000102e+02,9.139331908404657590e-01
3.275544434000000251e+02,9.267096148750976203e-01
3.276621398999999997e+02,9.357437933223188287e-01
3.277698058999999944e+02,9.440377800316273049e-01
