Wavelength,Intensity
3.217508849999999825e+02,7.910100854303733220e-01
3.218581848000000036e+02,7.526888152529127574e-01
3.219654540999999881e+02,7.868478934393541291e-01
3.220727539000000093e+02,7.475398910652726325e-01
3.221800536999999736e+02,7.858879401266224418e-01
3.222873839999999745e+02,7.080543906168992319e-01
3.223946837999999957e+02,7.911533659814576902e-01
3.225020142000000192e+02,6.443629451642716166e-01
3.226093445000000202e+02,7.359465645542405676e-01
3.227167053000000010e+02,6.261094335505055231e-01
3.228240356000000020e+02,7.067624893512923778e-01
3.229313965000000053e+02,5.890996598953962549e-01
3.230387572999999861e+02,7.162030642875593101e-01
3.231461181999999894e+02,6.038945542382555542e-01
3.232535095000000069e+02,7.153276404893926799e-01
3.233609008999999901e+02,6.107087820379305532e-01
3.234682922000000076e+02,7.254923755032876009e-01
3.235756835999999907e+02,6.742912615982074032e-01
3.236830749999999739e+02,7.836147316113236672e-01
3.237904968000000281e+02,7.175553657659887730e-01
3.238979186999999911e+02,7.712916994545945260e-01
3.240053406000000109e+02,7.421832061074817855e-01
3.241127930000000106e+02,7.661118817004752835e-01
3.242202148000000079e+02,7.640684126242579532e-01
3.243276672000000076e+02,8.161396786370964662e-01
3.244351196000000073e+02,7.545195304514519252e-01
3.245426024999999868e+02,7.856134114044890371e-01
3.246500548999999864e+02,7.304579997323696894e-01
3.247575378000000228e+02,7.798669336143773112e-01
3.248650208000000248e+02,6.168301199408378066e-01
3.249725037000000043e+02,7.390623794253182721e-01
3.250800171000000205e+02,5.389002650345660062e-01
3.251875304999999798e+02,7.113401041188334162e-01
3.252950438999999960e+02,6.049612939938516787e-01
3.254025573999999779e+02,6.977842013619577344e-01
3.255100707999999941e+02,6.509285367177479742e-01
3.256176146999999901e+02,7.456095973906291530e-01
3.257251587000000086e+02,6.906622638267136960e-01
3.258327026000000046e+02,7.687666546900798759e-01
3.259402466000000231e+02,7.427742137783414078e-01
3.260478209999999990e+02,8.053059253501739789e-01
3.261553954999999974e+02,7.382600335535847158e-01
3.262629699999999957e+02,8.042983810848129966e-01
3.263705444000000284e+02,7.325341144416176453e-01
3.264781494000000066e+02,8.256340505468816593e-01
3.265857543999999848e+02,7.600237807534589995e-01
3.266933594000000198e+02,7.876446647421377900e-01
3.268009643999999980e+02,7.505989253718701182e-01
3.269085999000000129e+02,7.634207406620547864e-01
3.270162048000000254e+02,6.598693228543106581e-01
3.271238402999999835e+02,7.610165762696297076e-01
3.272314757999999983e+02,5.662552453132514430e-01
3.273391417999999931e+02,7.019699762056387238e-01
3.274468079000000102e+02,6.435033159865392038e-01
3.275544434000000251e+02,7.256371455818757532e-01
3.276621398999999997e+02,6.319312608479967786e-01
3.277698058999999944e+02,7.264033952173407638e-01
3.278775024000000258e+02,7.006085143936822135e-01
3.279851684999999861e+02,7.766692225462709098e-01
3.280928954999999974e+02,7.242712772104192842e-01
3.282005919999999719e+02,7.737332310041685757e-01
3.283082886000000258e+02,7.461078933372728983e-01
3.284160155999999802e+02,8.047526695733264734e-01
3.285237427000000139e+02,7.531596766569969015e-01
