Wavelength,Intensity
3.217508849999999825e+02,8.951061865663142436e-01
3.218581848000000036e+02,8.810765429403865090e-01
3.219654540999999881e+02,8.796939439752960999e-01
3.220727539000000093e+02,8.563551490859995230e-01
3.221800536999999736e+02,8.767876706223813876e-01
3.222873839999999745e+02,8.402075186674060614e-01
3.223946837999999957e+02,8.738052641174151036e-01
3.225020142000000192e+02,8.103236800115666272e-01
3.226093445000000202e+02,8.438735542587045835e-01
3.227167053000000010e+02,7.489302191017592758e-01
3.228240356000000020e+02,8.390013186937765877e-01
3.229313965000000053e+02,7.639508695820037554e-01
3.230387572999999861e+02,8.409080951725343978e-01
3.231461181999999894e+02,7.840611129495563825e-01
3.232535095000000069e+02,8.281028127895136981e-01
3.233609008999999901e+02,7.747016720044974658e-01
3.234682922000000076e+02,8.637317311864389779e-01
3.235756835999999907e+02,8.085146466629432593e-01
3.236830749999999739e+02,8.744797342436642085e-01
3.237904968000000281e+02,8.540630168369407471e-01
3.238979186999999911e+02,8.739159727320248150e-01
3.240053406000000109e+02,8.821779323121670124e-01
3.241127930000000106e+02,9.049023354302022648e-01
3.242202148000000079e+02,8.691116306833591709e-01
3.243276672000000076e+02,9.052025307345665794e-01
3.244351196000000073e+02,8.580859579098667478e-01
3.245426024999999868e+02,8.701382070018542914e-01
3.246500548999999864e+02,8.791020751543019429e-01
3.247575378000000228e+02,8.726774199260299847e-01
3.248650208000000248e+02,7.917416225203312008e-01
3.249725037000000043e+02,8.355407546486739445e-01
3.250800171000000205e+02,6.968638445867618714e-01
3.251875304999999798e+02,8.249901910469398247e-01
3.252950438999999960e+02,7.408921987998852154e-01
3.254025573999999779e+02,8.513116022482253298e-01
3.255100707999999941e+02,8.100113349990233358e-01
3.256176146999999901e+02,8.605568543382625668e-01
3.257251587000000086e+02,8.540107757577498626e-01
3.258327026000000046e+02,8.853094118797805168e-01
3.259402466000000231e+02,8.720880809947459955e-01
3.260478209999999990e+02,9.100895074185531008e-01
3.261553954999999974e+02,8.798988996013134001e-01
3.262629699999999957e+02,9.114511026900836699e-01
3.263705444000000284e+02,8.693865183036215694e-01
3.264781494000000066e+02,9.148798419011223704e-01
3.265857543999999848e+02,8.925458992135151259e-01
3.266933594000000198e+02,9.000813463611222476e-01
3.268009643999999980e+02,8.479478611993725989e-01
3.269085999000000129e+02,8.746622437510039871e-01
3.270162048000000254e+02,8.210419544890645849e-01
3.271238402999999835e+02,8.515366189607176395e-01
3.272314757999999983e+02,7.511810037198907164e-01
3.273391417999999931e+02,8.307786704496777919e-01
3.274468079000000102e+02,7.983245016237983105e-01
3.275544434000000251e+02,8.420911735954357269e-01
3.276621398999999997e+02,8.021515403613295181e-01
3.277698058999999944e+02,8.550337733895793102e-01
3.278775024000000258e+02,8.235200308424215354e-01
3.279851684999999861e+02,8.726669901202513957e-01
3.280928954999999974e+02,8.453471462291671790e-01
